t[s],Q[W],Tin[degC],Tout[degC]
21300,10278.035942472847,19.405308773049832,24.291459132094282
21360,10254.15742072662,19.41153612244612,24.297751527815716
21420,10230.728910224358,19.417749635850768,24.303165103469325
21480,10252.719457007835,19.423932013746914,24.307621098431774
21540,10243.678331271969,19.430065956617714,24.311040752079776
21600,10231.592483012158,19.43614106,24.313379544023093
21660,10236.712049863772,19.442186494854838,24.314950618444286
21720,10202.121630682605,19.448191475553713,24.316135537464053
21780,10216.313011666058,19.454136083300515,24.317291824354324
21840,10211.79999590809,19.460000400512055,24.318777002387076
21900,10171.540846843833,19.46577490489741,24.321160905747085
21960,10187.952135189465,19.471505437523774,24.325636227367088
22020,10219.647984397085,19.477170418959847,24.33117712889881
22080,10168.819445165671,19.482733933836144,24.33639782206363
22140,10172.502499931328,19.488160066783188,24.33991251858295
22200,10206.760816645987,19.493421115433797,24.340755413109562
22260,10202.658641456608,19.49855168671068,24.34095491201265
22320,10180.730023131693,19.503563888954663,24.341070681982398
22380,10152.321692567464,19.50846095944548,24.34118335999349
22440,10139.320560804108,19.51324613546287,24.34137358302061
22500,10121.319424835094,19.51791683044294,24.34193614204947
22560,10130.02977263339,19.522449216494632,24.344192482706752
22620,10118.409249200233,19.52687344,24.347886400064727
22680,10125.270564020255,19.53122895272027,24.35245129400158
22740,10131.486597279005,19.535555234580677,24.357320564395536
22800,10127.982102202643,19.539882287245923,24.362288334596897
22860,10117.731213195399,19.544174231068546,24.368994148843715
22920,10119.683241668306,19.548430842761064,24.376612539210978
22980,10131.321355461954,19.552662893963287,24.383810558206886
23040,10149.362263808085,19.55688115631504,24.38925525833965
23100,10149.134180199364,19.561089702372577,24.391939022945643
23160,10146.263082964038,19.565259372264872,24.393401370880596
23220,10095.400909919153,19.56940850666462,24.394421452695692
23280,10084.993312294426,19.573565008203836,24.39543746226435
23340,10103.279396056152,19.577756779514555,24.39688759346005
23400,10117.256013897459,19.582008378285792,24.39961923514134
23460,10110.119531528915,19.58631021163842,24.406008873360438
23520,10129.398616149025,19.590647311695246,24.414701694155116
23580,10115.796735184309,19.595007163385727,24.42369259443234
23640,10135.040465249534,19.599377251639343,24.430976471099093
23700,10168.256400489203,19.603750621282618,24.43500229145636
23760,10169.566686475056,19.60815081798286,24.437714107497214
23820,10145.537690901841,19.61256680227236,24.439895288367644
23880,10152.10791140707,19.61697998481166,24.44184538956743
23940,10126.60755048568,19.62137177626134,24.44386396659637
24000,10116.316418744096,19.625730168146262,24.44619440407122
24060,10106.147486303322,19.630082289319287,24.448635854662204
24120,10064.349678616512,19.634419362672684,24.451111381899963
24180,10089.11078731313,19.63872407624111,24.453602329784236
24240,10108.227742491363,19.642979118059227,24.456090042314766
24300,10099.015927130975,19.647167851624904,24.45850126251513
24360,10101.137730724718,19.65129043157726,24.460575536259615
24420,10083.742522945578,19.65536449409429,24.462578196978715
24480,10068.89127890928,19.659408488464663,24.464863576027096
24540,10088.615249145383,19.663440863977065,24.467786004759425
24600,10085.27112781484,19.66747412573795,24.472440157206204
24660,10103.589635208165,19.671484259833864,24.482795964236598
24720,10152.724986428191,19.67547775,24.496252581501423
24780,10150.194473857302,19.679468630159228,24.50904699373397
24840,10158.705666626423,19.68347094095502,24.517416185667543
24900,10152.134728112307,19.68749703794408,24.51856875204867
24960,10103.585995906893,19.69154198762326,24.517004365608475
25020,10111.582363145902,19.695597937452987,24.514428189631015
25080,10100.036000147504,19.699658249828556,24.51148532
25140,10076.63736758707,19.703716287145287,24.508820864657167
25200,10045.808570801952,19.707784238068566,24.50694277546433
25260,10006.380020768544,19.711949173515077,24.50532527414646
25320,10003.183484054935,19.716134003220724,24.50382931838979
25380,10065.757327453965,19.720232317575288,24.502464874922094
25440,10056.022973398116,19.724137706968573,24.501241910471176
25500,10028.727863265318,19.727770282836023,24.50013694011892
25560,10022.920792095683,19.731240839519224,24.498981686631222
25620,10035.490168246124,19.73457008251701,24.497880115640022
25680,9983.538403408113,19.737748679791153,24.496986737144702
25740,9986.854115759255,19.740767299303418,24.49645606114465
25800,9979.315038,19.74361192602618,24.496514237592148
25860,9991.561267,19.74626682126967,24.497655871730636
25920,9969.713343365207,19.748785089927697,24.49972354974541
25980,9988.508540434317,19.751229365133813,24.502446107147136
26040,9983.373881957737,19.753662280021622,24.505552379446495
26100,9989.444456,19.75612926035076,24.509268250404794
26160,10013.48783473216,19.758562732373807,24.51605757085102
26220,9981.352534441849,19.760971335891206,24.524482413642964
26280,9980.443382,19.763384617073612,24.532365270965304
26340,10014.830783023352,19.765832122091712,24.537528635002744
26400,10028.32726361882,19.76833690263934,24.538482235783484
26460,10007.500693487833,19.770875083606615,24.538568762022265
26520,10010.751311664057,19.773444465839216,24.538617158614596
26580,9979.048624301573,19.776050175054397,24.538663703525167
26640,9984.208336431859,19.77869733696944,24.538744674718693
26700,9986.320944404257,19.781392073240028,24.539054445045853
26760,9982.380998743978,19.78414092695309,24.54054319681068
26820,10002.70517807502,19.786935891026875,24.542992967690587
26880,10010.448541046957,19.789766939248377,24.54595637498512
26940,9991.084263029226,19.79262405,24.54898603599384
27000,9994.550261948278,19.79549587451158,24.551692345944286
27060,9997.021394684272,19.79837450536615,24.554262536620346
27120,9990.346555528407,19.801277711653217,24.556955053126526
27180,9990.680158788902,19.80422644505449,24.55998424660436
27240,9996.059849702413,19.807241657251694,24.56356447
27300,9975.613415419512,19.810340746614113,24.568154775629363
27360,9978.485062831474,19.81351312589067,24.575134441116322
27420,9990.719796791444,19.81675623858018,24.583660931706408
27480,10039.583154319029,19.820071230287862,24.592503593750685
27540,10039.955935787488,19.823459246618935,24.600431773600246
27600,10040.642700813733,19.826929435680917,24.606628425270102
27660,10031.704030180337,19.83052167018501,24.612849928359793
27720,10014.985579335505,19.834204210549895,24.618784279393683
27780,10023.785790425181,19.83793270818443,24.623598085756882
27840,10047.329711610793,19.84166281449748,24.626457954834525
27900,10022.39797251676,19.84536891726577,24.626854479131545
27960,10019.853806399551,19.84912979554505,24.626511755221593
28020,10026.622510161951,19.852910340864867,24.625894419988953
28080,10017.688690909315,19.856650214723928,24.62508748525293
28140,9991.365732339464,19.860289078620966,24.62417596283286
28200,10002.174344473508,19.86378998207099,24.623197013553266
28260,10009.694156009527,19.86725280119601,24.62189857694994
28320,10016.683753073907,19.870646050850475,24.62028197680658
28380,9963.063181638929,19.87390761395806,24.618409981669494
28440,9943.757094479999,19.87697537344246,24.61634536008502
28500,9953.403640116796,19.879804606831215,24.613960080452372
28560,9946.652982200094,19.882474993068804,24.610330670083364
28620,9929.868726189821,19.885006024182058,24.606136869983587
28680,9919.254304495718,19.887397403458344,24.60235073649077
28740,9894.305608695286,19.889648834185035,24.599944325942683
28800,9884.827983208337,19.89176258479329,24.599670020393287
28860,9888.061153203917,19.89375892122423,24.600565941790272
28920,9860.713965821655,19.895648657653272,24.602193002441545
28980,9849.761772047776,19.897439644078357,24.60434308730302
29040,9870.471268487969,19.89913973049747,24.606808081330627
29100,9919.117881016595,19.900749029897444,24.609798122052094
29160,9935.048574032258,19.90223766639551,24.61539554234271
29220,9927.674437295214,19.903644530681945,24.622381219432533
29280,9916.142052380968,19.905020666641086,24.62891223992677
29340,9926.323430526958,19.90641711815732,24.633145690430652
29400,9913.738865729638,19.907868292940474,24.633320962956457
29460,9896.737373663063,19.909306853279784,24.629533651583913
29520,9881.859635300212,19.910751577863643,24.623694971791778
29580,9845.272007013396,19.912242449903648,24.617790118824804
29640,9848.906990483063,19.913819452611406,24.61380428792779
29700,9852.653613634064,19.91551353621385,24.61355081
29760,9867.244510400482,19.917296566829695,24.616765543302847
29820,9882.100727359737,19.919180807849635,24.622373221474334
29880,9910.130749,19.92118952848074,24.629381922327273
29940,9915.434568084787,19.923345997930106,24.636799721515423
30000,9943.223340555978,19.92568878914494,24.64421204942249
30060,9932.893347717594,19.928310098191126,24.65420836623247
30120,9949.694692,19.93115666536036,24.66551619258605
30180,9958.698768432874,19.93415043902785,24.676057461965634
30240,9967.878791,19.937213367568837,24.683754107853645
30300,9975.278356340144,19.94028854261061,24.68709976075978
30360,9982.510143252777,19.943461810304207,24.68885059968297
30420,9968.793514,19.946731847096707,24.69007288
30480,9959.450592646177,19.950072157921745,24.69120548844124
30540,9939.513055371004,19.95345624771298,24.69268728771248
30600,9950.16645,19.95686962,24.695092282077525
30660,9951.107673367971,19.96036393652487,24.699267643414693
30720,9948.248256141165,19.96391683,24.704444332314683
30780,9967.632739606117,19.96748966,24.709607921589264
30840,9957.959219697412,19.971043832096388,24.713743984050243
30900,9973.404189295354,19.974552258274677,24.716069190908684
30960,9959.137264,19.978061200123594,24.717602259270013
31020,9954.126082510742,19.98156156821459,24.718809668172376
31080,9938.147258998402,19.985029905133004,24.719914731963975
31140,9935.148088165648,19.988442753464202,24.72114076499304
31200,9930.483456386042,19.991783372422944,24.722686222581313
