t,Tin,Tout
10741.065581903,17.2960682271595,14.4034244534209
10801.0715348745,17.2325529461277,14.3405635087001
10861.077487846,17.3450340971879,14.4551647207896
10921.0834408175,17.286075979934,14.3961123362058
10981.0893937891,17.3528601378238,14.4600294754312
11041.0953467606,17.3325964774119,14.4429284185602
11101.1012997321,17.3295205298851,14.446977788369
11161.1072527036,17.3003228232623,14.423498158865
11221.1132056752,17.3741997885423,14.5012972640946
11281.1191586467,17.4236651717021,14.5542624728699
11341.1251116182,17.4035822356528,14.5372657443659
11401.1310645897,17.4212076744752,14.5560100572958
11461.1370175613,17.4665959120251,14.6000044864976
11521.1429705328,17.4496096833559,14.5831074781454
11581.1489235043,17.4700261523916,14.604917275814
11641.1548764758,17.4035963420184,14.5433599037098
11701.1608294474,17.4775520977331,14.6246898961875
11761.1667824189,17.5833430459556,14.733554480556
11821.1727353904,17.4113787984155,14.5568508217319
11881.1786883619,17.4308023337864,14.577647391694
11941.1846413335,17.5353400343117,14.6879818213203
12001.190594305,17.4707468398782,14.6272520366472
12061.1965472765,17.4676224716525,14.6254396232391
12121.202500248,17.5641301379731,14.7253763984174
12181.2084532196,17.4873707977423,14.6540149570376
12241.2144061911,17.5377505245743,14.7053468929561
12301.2203591626,17.529256652368,14.6897994032097
12361.2263121341,17.5204951184557,14.6758427514532
12421.2322651057,17.6277690691088,14.7798235939569
12481.2382180772,17.6328881728199,14.7844444464532
12541.2441710487,17.5194814455599,14.6727277721142
12601.2501240202,17.5782890361709,14.7345566636208
12661.2560769918,17.6537676800115,14.8142690697242
12721.2620299633,17.5904169147278,14.7511537480386
12781.2679829348,17.6034020192398,14.7579741658643
12841.2739359063,17.6309632364271,14.7837144007106
12901.2798888779,17.6552209994506,14.8098086381119
12961.2858418494,17.6905867489589,14.8460546429426
13021.2917948209,17.7016125813786,14.856852323254
13081.2977477924,17.687169437304,14.8407224800978
13141.303700764,17.7043810206018,14.8544983452555
13201.3096537355,17.7022495530457,14.8465081964703
13261.315606707,17.736279666032,14.8717204354003
13321.3215596785,17.8317888236657,14.9650536123178
13381.3275126501,17.749674293061,14.8851907627045
13441.3334656216,17.7796057453218,14.9195635734153
13501.3394185931,17.7484683674668,14.8944598800493
13561.3453715646,17.8215117657214,14.9709942350842
13621.3513245362,17.8857886627479,15.0348686639345
13681.3572775077,17.7642815230723,14.9139113139822
13741.3632304792,17.8871040243302,15.0383571100785
13801.3691834507,17.8835685372254,15.0339707183448
13861.3751364223,17.8335238942874,14.9798274649247
13921.3810893938,17.8929153441265,15.0382358690255
13981.3870423653,17.9174459390783,15.0645025105259
14041.3929953368,17.7360371880073,14.882253938651
14101.3989483084,17.8136450870049,14.9556001034008
14161.4049012799,17.8507759608497,14.9900974903556
14221.4108542514,17.8345728032572,14.9727768702103
14281.4168072229,17.8840494553523,15.0228724035677
14341.4227601945,17.9617373767338,15.10272746879
14401.428713166,17.9067676611614,15.0468042806675
14461.4346661375,17.9909486324132,15.125547955674
14521.440619109,17.959338368977,15.0914876946012
14581.4465720806,18.068292099714,15.2007816169644
14641.4525250521,17.8970773612104,15.0250998363534
14701.4584780236,18.0335893297112,15.1500008751939
14761.4644309951,17.9974555628141,15.1100371953355
14821.4703839667,18.0802672938993,15.1943353583862
14881.4763369382,18.0328303461061,15.1487058628467
14941.4822899097,18.0317622946968,15.1496535961506
15001.4882428812,18.0709205147767,15.1911725413136
15061.4941958528,18.0424477448309,15.1654037322559
15121.5001488243,18.1108055491055,15.2358080669301
15181.5061017958,18.1442492348002,15.2705486762115
15241.5120547673,18.0198006886253,15.1438176489272
15301.5180077389,18.064702864024,15.1811583425974
15361.5239607104,18.2190577474296,15.3332619170986
15421.5299136819,18.1363388784695,15.2522826633088
15481.5358666534,18.1412281858265,15.2582330112427
15541.541819625,18.0917428629286,15.2090191833505
15601.5477725965,18.1353612348406,15.2544390348899
15661.553725568,18.2137302890419,15.3359949795665
15721.5596785395,18.145984883703,15.2689035168939
15781.5656315111,18.2585957257221,15.3787369658526
15841.5715844826,18.2483258763422,15.3713395891577
15901.5775374541,18.2182987143175,15.3476020202518
15961.5834904256,18.2435138378328,15.3752134084729
16021.5894433972,18.1661439593721,15.2920155319107
16081.5953963687,18.2405922747875,15.3630431804484
16141.6013493402,18.259260948193,15.3807112920238
16201.6073023117,18.2316632417095,15.3503352073221
16261.6132552833,18.2139825880466,15.3277368601576
16321.6192082548,18.3310111188946,15.4423959852335
16381.6251612263,18.3444480689442,15.4556487038524
16441.6311141978,18.443733769884,15.555099436744
16501.6370671694,18.3049230095712,15.4168214287867
16561.6430201409,18.3854039101842,15.4943012011424
16621.6489731124,18.3703328456411,15.4709940589498
16681.6549260839,18.3800601864847,15.4733572449461
16741.6608790555,18.356715623394,15.4435077011438
16801.666832027,18.3579265608337,15.4428687424403
16861.6727849985,18.3254145771137,15.4117244012722
16921.67873797,18.4198980901855,15.5078806900405
16981.6846909416,18.4189949843857,15.5086523090077
17041.6906439131,18.3599664036039,15.4580278224434
17101.6965968846,18.4072000923995,15.5171182417583
17161.7025498561,18.4289427225443,15.5473595117789
17221.7085028277,18.4967082776309,15.6169822898561
17281.7144557992,18.4438772827277,15.5667979518748
17341.7204087707,18.4533113283183,15.5798143554625
17401.7263617422,18.4829025376174,15.6107364888474
17461.7323147138,18.4346568076413,15.560332200741
17521.7382676853,18.4466386609996,15.5688061500998
17581.7442206568,18.4995274767781,15.6165638275947
17641.7501736283,18.5461007815371,15.65741852678
17701.7561265999,18.5852994133265,15.6901491256336
17761.7620795714,18.616226484093,15.7255801131325
17821.7680325429,18.5345231153251,15.6518966314973
17881.7739855144,18.5601830105513,15.6818756068789
17941.779938486,18.5166755434281,15.6307403471109
18001.7858914575,18.5983331850842,15.7093552103532
18061.791844429,18.5055699620479,15.6174497289586
18121.7977974005,18.6001993241012,15.7121816176175
18181.8037503721,18.6245412808973,15.735769126556
18241.8097033436,18.5798600344549,15.6924793708811
18301.8156563151,18.5881926265457,15.7037274363603
18361.8216092866,18.6886548381823,15.8096323516512
18421.8275622582,18.5583953217808,15.6862037665126
18481.8335152297,18.6761824165636,15.809269184128
18541.8394682012,18.5964842473077,15.7318521485095
18601.8454211727,18.5811163344857,15.7178371852188
18661.8513741443,18.6689458109641,15.8057548862465
18721.8573271158,18.6333833898912,15.7670289337372
18781.8632800873,18.6712384369035,15.7967227245839
18841.8692330588,18.6511844930324,15.7685457561108
18901.8751860304,18.7488608083512,15.8581746124951
18961.8811390019,18.7436057037348,15.8467979590158
19021.8870919734,18.7202742972518,15.8189755471959
19081.8930449449,18.7574340565278,15.8548194146758
19141.8989979165,18.7537534436305,15.8521933535694
19201.904950888,18.7650363314595,15.8636777862147
19261.9109038595,18.7372418748193,15.8351251506829
19321.916856831,18.804930414062,15.9018981387383
19381.9228098026,18.814660521168,15.9105419631212
19441.9287627741,18.8397505280509,15.9362510893826
19501.9347157456,18.7820895176292,15.8806486251066
19561.9406687171,18.7914321451597,15.8902823046922
19621.9466216887,18.7452094459421,15.8422588820927
19681.9525746602,18.7585726130182,15.8605122284997
19741.9585276317,18.8162004783894,15.925478900931
19801.9644806032,18.8221740514732,15.9358482086229
19861.9704335748,18.8933221399787,16.0019667903071
19921.9763865463,18.8183581961892,15.9235578313353
19981.9823395178,18.7943682949901,15.8977616496178
20041.9882924893,18.8167004170548,15.919463473512
20101.9942454609,18.8587191942074,15.9618525990194
20162.0001984324,18.8134878122891,15.9173427202876
20222.0061514039,18.7868766678598,15.8917086383024
20282.0121043754,18.9006432304908,16.0090930431855
20342.018057347,18.9338916277463,16.0476430544917
20402.0240103185,18.8593279622548,15.9760628076077
20462.02996329,18.8589471200821,15.9741398901241
20522.0359162615,18.8595897840089,15.9711453542121
20582.0418692331,18.9466376310643,16.0520687014955
20642.0478222046,18.9666559592387,16.0793453939164
20702.0537751761,18.9288586011587,16.0596661096756
20762.0597281476,18.9333849586374,16.0722162067619
20822.0656811192,18.9461925092035,16.0808517208715
20882.0716340907,19.0312385145222,16.1613356875066
20942.0775870622,19.0142761510809,16.1393763182284
21002.0835400337,18.940515915504,16.0640354127076
21062.0894930053,19.0057431361581,16.1301920083935
21122.0954459768,18.9453425656266,16.071415749663
21182.1013989483,19.0388644090162,16.1672205471039
21242.1073519198,18.9876169512187,16.1125036476021
21302.1133048914,19.028762479625,16.1395267125615
21362.1192578629,19.0470499977421,16.1553846705701
21422.1252108344,19.022540085531,16.1341458747279
21482.1311638059,19.0889077453779,16.2059787528447
21542.1371167775,19.1033853458324,16.2268766552856
21602.143069749,19.0429390639015,16.1718687151251
21662.1490227205,18.9956322743163,16.1282461658434
21722.154975692,18.9697863199718,16.1055346639839
21782.1609286636,19.1081859486313,16.2463706825521
21842.1668816351,19.0719677067197,16.2124929153444
21902.1728346066,19.0636064705959,16.2063726486357
21962.1787875781,19.0007902092777,16.1419590967792
22022.1847405497,19.1313136622165,16.2641841318294
22082.1906935212,19.0416843312321,16.1709483827565
22142.1966464927,19.069034068535,16.1982792212387
22202.2025994642,19.1245268582556,16.2527529590855
22262.2085524358,19.1499022064624,16.276008197399
22322.2145054073,19.0483781378523,16.1746333312569
22382.2204583788,19.1795091121686,16.3077407593056
22442.2264113503,19.174596571647,16.3020266448782
22502.2323643219,19.1783524786629,16.3007566121623
22562.2383172934,19.1867420483498,16.304630169045
22622.2442702649,19.1801822883715,16.2940677174823
22682.2502232364,19.225442484018,16.3379805831043
22742.256176208,19.165547524383,16.2787361230198
22802.2621291795,19.2111990766149,16.3247152513575
22862.268082151,19.2328426422453,16.3463404542492
22922.2740351225,19.2286481537377,16.3432642438606
22982.2799880941,19.1371970860004,16.2538153254473
23042.2859410656,19.1797432991725,16.2999384806309
23102.2918940371,19.3766093901262,16.5014667519352
23162.2978470086,19.2062109510574,16.3336104115678
23222.3037999802,19.2927009950065,16.4185311381116
23282.3097529517,19.1956290705992,16.3193658986375
23342.3157059232,19.2650533540404,16.3860798588378
23402.3216588947,19.3222172019293,16.4406325048395
23462.3276118663,19.3081802251323,16.424091092837
23522.3335648378,19.1857351479774,16.2987805057719
23582.3395178093,19.2854507391942,16.3952510991174
23642.3454707808,19.2923179733204,16.4007281142644
23702.3514237524,19.389132265643,16.4977010079924
23762.3573767239,19.2721080793729,16.3795473071726
23822.3633296954,19.3196378137199,16.424454372919
23882.3692826669,19.4008199539588,16.5044743106327
23942.3752356385,19.2294829034824,16.3332567505664
24002.38118861,19.3954190870928,16.4979755119457
24062.3871415815,19.3975817189665,16.4974495696232
24122.393094553,19.2964269536065,16.3992464804759
24182.3990475246,19.2783751246096,16.3865452053124
24242.4050004961,19.3647508122439,16.4765601853392
24302.4109534676,19.3517602741817,16.4641243372652
24362.4169064391,19.4642916171811,16.579506845585
24422.4228594107,19.4412052634925,16.5607688138766
24482.4288123822,19.3437648152472,16.4679158969562
24542.4347653537,19.4489771444458,16.5779260148262
24602.4407183252,19.3817637902574,16.513918825569
24662.4466712968,19.3754481149262,16.5073363547624
24722.4526242683,19.4168650540743,16.545553110769
24782.4585772398,19.4183703802928,16.5396863992214
24842.4645302113,19.4313330636657,16.5536843215531
24902.4704831829,19.5384006138937,16.665506131485
24962.4764361544,19.4125702636906,16.5401971488423
25022.4823891259,19.4498306955657,16.5684730734016
25082.4883420974,19.4051637494448,16.523964400843
25142.494295069,19.3231368339663,16.4464812956653
25202.5002480405,19.4647894897973,16.5889453423368
25262.506201012,19.4057483512415,16.5214615973119
25322.5121539835,19.5211756597923,16.6288796181703
25382.5181069551,19.4242099246564,16.5243576635169
25442.5240599266,19.5203216322935,16.6143618680415
25502.5300128981,19.579062021921,16.6681705532473
25562.5359658696,19.5696787717539,16.6592488524628
25622.5419188412,19.5334012941439,16.626289669916
25682.5478718127,19.5810928728536,16.6759859390838
25742.5538247842,19.4823610932801,16.5774608322133
25802.5597777557,19.6695458193714,16.7619918464966
25862.5657307273,19.5696182066053,16.6555023327663
25922.5716836988,19.597187767038,16.6840376871266
25982.5776366703,19.581253588223,16.6726119130131
26042.5835896418,19.4708926872104,16.5618778485009
26102.5895426134,19.5882588891945,16.6688032059702
26162.5954955849,19.6192242121793,16.7032266367145
26222.6014485564,19.6046903558148,16.6976341937288
26282.6074015279,19.7235105423724,16.8195402319616
26342.6133544995,19.5629197429963,16.646966697499
26402.619307471,19.6674640986352,16.7512297698168
26462.6252604425,19.6662388253411,16.7547955609253
26522.631213414,19.6243225558503,16.7165259111751
26582.6371663856,19.6563168351254,16.7505208918496
26642.6431193571,19.5703427832375,16.6666192217491
26702.6490723286,19.6750718406873,16.7734827383481
26762.6550253001,19.64097690417,16.7437312212501
26822.6609782717,19.6667588994477,16.7748850313416
26882.6669312432,19.7059808695911,16.8168840593614
26942.6728842147,19.6652116337163,16.7724046679848
27002.6788371862,19.5822651115855,16.6918723857587
27062.6847901578,19.6429033676434,16.7575963189636
27122.6907431293,19.6885166754225,16.8066564625001
27182.6966961008,19.7036663201416,16.8211963152515
27242.7026490723,19.7739361099592,16.8886137613178
27302.7086020439,19.7588110366168,16.8676821191145
27362.7145550154,19.6721020045567,16.7828728984186
27422.7205079869,19.6606799823174,16.7763598945084
27482.7264609584,19.8414878881457,16.957615931447
27542.73241393,19.7368890360576,16.8411241955545
27602.7383669015,19.9046386876601,17.0053472004369
27662.744319873,19.6562378638796,16.7582902729925
27722.7502728445,19.7320168239305,16.836787316018
27782.7562258161,19.7791037551835,16.8875293403239
27842.7621787876,19.7668686575941,16.8748553515496
27902.7681317591,19.8418703476694,16.9417791844416
27962.7740847306,19.8171373293137,16.9203470078101
28022.7800377022,19.7480827995631,16.8578944407578
28082.7859906737,19.7666692428123,16.8822169929404
28142.7919436452,19.7658236218468,16.8848630842332
28202.7978966167,19.807758489016,16.9301382412531
28262.8038495883,19.7760065423702,16.9014908066194
28322.8098025598,19.875179816743,17.003016363539
28382.8157555313,19.8607590427728,16.9898479809381
28442.8217085028,19.7910843302451,16.9183941794753
28502.8276614744,19.8038308078242,16.9248840974394
28562.8336144459,19.8175658884237,16.9401870224191
28622.8395674174,19.8492591901962,16.9765602942059
28682.8455203889,19.8016688011455,16.9320924907827
28742.8514733605,19.8899928112733,17.0200946902957
28802.857426332,19.7746620520439,16.9003745193017
28862.8633793035,19.8789300209869,16.9932332764817
28922.869332275,19.8389708899476,16.9480719049333
28982.8752852466,19.8012457469522,16.9092682953812
29042.8812382181,19.9048952043224,17.0125726827271
29102.8871911896,19.9097361910645,17.0176448782901
29162.8931441611,19.9949828523508,17.1034776554478
29222.8990971326,19.8522333816669,16.9616043111459
29282.9050501042,19.9291268992325,17.0411374799499
29342.9110030757,19.8364113340975,16.952187257068
29402.9169560472,19.9814958594122,17.0990754498641
29462.9229090188,19.8142214665362,16.9295852835053
29522.9288619903,19.8775017407539,16.9878884921678
29582.9348149618,19.9242122125743,17.0259280490964
29642.9407679333,19.9036235715216,17.0041961673435
29702.9467209049,19.9990752860788,17.1023533604311
29762.9526738764,19.937522579169,17.040065781731
29822.9586268479,19.977299770463,17.0739894987023
29882.9645798194,19.9463087632096,17.0459803425729
29942.970532791,20.0324292219013,17.1375008158841
30002.9764857625,20.0194771393605,17.1293740112897
30062.982438734,20.0124471875275,17.1253837016366
30122.9883917055,19.9654217083932,17.0790406772083
30182.9943446771,20.0454971064136,17.1557578384968
30243.0002976486,19.9595274614765,17.0737314059
30303.0062506201,20.0384539657788,17.159272661131
30363.0122035916,19.9725704008017,17.0974743395153
30423.0181565631,20.0107775938036,17.1339837502957
30483.0241095347,19.9066150273005,17.0328577171595
30543.0300625062,19.9791116787999,17.1102155906619
30603.0360154777,20.0495906951153,17.1838025597589
30663.0419684492,19.9464197058316,17.0774222229793
30723.0479214208,19.9988870431084,17.1241241435402
30783.0538743923,20.0560493916238,17.1715182848627
30843.0598273638,19.9926792040766,17.1002988000679
30903.0657803354,20.0775166952056,17.1789613766114
30963.0717333069,20.1139401660232,17.2116862774776
31023.0776862784,20.1154850572284,17.211204868792
31083.0836392499,20.1594417506708,17.2579267623022
31143.0895922215,20.0726132567854,17.1755880663807
31203.095545193,20.0685992565324,17.1740615777169
31263.1014981645,20.0984802180632,17.2009158590156
31323.107451136,20.0523049263818,17.1489607712365
31383.1134041075,20.0455949720597,17.1327740852486
31443.1193570791,20.0194814386528,17.1057684454873
31503.1253100506,20.1055170753859,17.1948707859997
31563.1312630221,20.1277900196423,17.2163878324061
31623.1372159937,20.1960152398367,17.2759748079298
31683.1431689652,20.2016406671463,17.2758776457292
31743.1491219367,20.2364926852416,17.3073909376481
31803.1550749082,20.1736414881473,17.2432928732468
31863.1610278797,20.1663085566891,17.2360290333841
31923.1669808513,20.2011552397962,17.2749618449571
31983.1729338228,20.1215770797358,17.2005429064114
32043.1788867943,20.1633672865399,17.2452369136669
32103.1848397659,20.2107327161212,17.288175464512
32163.1907927374,20.2101536935164,17.2867193620692
32223.1967457089,20.2028085433936,17.2810482204211
32283.2026986804,20.2375094565066,17.3155500944612
32343.208651652,20.1495077615146,17.2249789878967
32403.2146046235,20.2258638220497,17.3018881944871
32463.220557595,20.2074856399739,17.2859760301921
32523.2265105665,20.1555899918924,17.2357859427743
32583.2324635381,20.1589972480658,17.2401374117637
32643.2384165096,20.2050250234843,17.2896964583983
32703.2443694811,20.2255225341496,17.3147351339899
32763.2503224526,20.2476891641874,17.3414044746908
32823.2562754242,20.2212114154136,17.3193908470279
32883.2622283957,20.3055219606848,17.4065549203958
32943.2681813672,20.1461453610408,17.2455052489246
33003.2741343387,20.2982537966801,17.3969418730692
33063.2800873102,20.2612341282057,17.3601339381162
33123.2860402818,20.259121587893,17.3585471046113
33183.2919932533,20.2290916119454,17.3292554205111
33243.2979462248,20.285399906296,17.3899443655719
33303.3038991964,20.2803727393195,17.390394915946
33363.3098521679,20.2856361227889,17.3994449821582
33423.3158051394,20.3234920856224,17.4358603658194
33483.3217581109,20.2783560323207,17.3920894331085
33543.3277110824,20.3468761201397,17.4637874849412
33603.333664054,20.3029478874465,17.4214264045483
33663.3396170255,20.3009028715575,17.418817872703
33723.345569997,20.3057493657886,17.4288271697508
33783.3515229685,20.2637845260233,17.396978103429
33843.3574759401,20.3360166954617,17.4744993256214
33903.3634289116,20.2758951065081,17.414561160276
33963.3693818831,20.370560814094,17.5072384664338
34023.3753348546,20.4237736818536,17.5550357667679
34083.3812878262,20.3303180365324,17.4608954975497
34143.3872407977,20.1459641588317,17.2782965151842
34203.3931937692,20.3380907979967,17.4768708919842
34263.3991467407,20.3327835775485,17.4846835671927
34323.4050997123,20.1935259013269,17.3520153599808
34383.4110526838,20.3365309625765,17.4994531014174
34443.4170056553,20.3186909490339,17.4853489790667
34503.4229586268,20.2791731641643,17.4471533296605
34563.4289115984,20.25025493443,17.4168698581417
34623.4348645699,20.4469571218206,17.6072932435023
34683.4408175414,20.4542974412145,17.6128713589366
34743.446770513,20.3186996875844,17.4781401660273
34803.4527234845,20.3233794793553,17.4858121570475
34863.458676456,20.2679842211583,17.43432212359
34923.4646294275,20.3182161386477,17.4858841212919
34983.4705823991,20.3364131003719,17.4988158342112
35043.4765353706,20.3828096478077,17.543518786518
35103.4824883421,20.360619476317,17.5221495445289
35163.4884413136,20.3951871634333,17.554398951481
35223.4943942851,20.4072329251398,17.5598451242612
35283.5003472567,20.3970218878779,17.5507295817535
