t[s],Q[W],Tin[degC],Tout[degC]
32640,0.0,9.14201539599478,9.142015395994395
32700,0.0,9.142016171627013,9.14201617162666
32760,0.0,9.142016944905262,9.14201694490496
32820,0.0,9.14201771597335,9.142017715973092
32880,0.0,9.142018484975091,9.14201848497486
32940,0.0,9.142019252001344,9.142019252001111
33000,0.0,9.142020016839972,9.142020016839707
33060,0.0,9.142020779587664,9.142020779587348
33120,0.0,9.142021540411372,9.142021540411001
33180,0.0,9.142022299478064,9.142022299477635
33240,0.0,9.142023056926314,9.142023056925835
33300,0.0,9.142023812662567,9.142023812662025
33360,0.0,9.142024566643231,9.142024566642627
33420,0.0,9.142025318853145,9.142025318852486
33480,0.0,9.142026069277156,9.14202606927647
33540,0.0,9.142026817921446,9.142026817920783
33600,0.0,9.142027564888107,9.142027564887528
33660,0.0,9.142028310111392,9.142028310110936
33720,0.0,9.142029053493784,9.142029053493438
33780,0.0,9.142029794937761,9.142029794937478
33840,0.0,9.142030534370248,9.142030534369933
33900,0.0,9.142031271891584,9.142031271891122
33960,0.0,9.14203200751518,9.142032007514514
34020,0.0,9.142032741226434,9.142032741225576
34080,0.0,9.142033473010756,9.14203347300979
34140,0.0,9.142034202848176,9.14203420284725
34200,0.0,9.14203493071633,9.142034930715603
34260,0.0,9.14203565667119,9.14203565667075
34320,0.0,9.142036380779595,9.14203638077945
34380,0.0,9.142037103108393,9.142037103108487
34440,0.0,9.142037823705714,9.142037823705921
34500,0.0,9.142038542502794,9.142038542503032
34560,0.0,9.142039259523758,9.142039259523965
34620,0.0,9.142039974816237,9.14203997481639
34680,0.0,9.142040688427892,9.14204068842798
34740,0.0,9.14204140040023,9.142041400400256
34800,0.0,9.14204211071905,9.142042110719004
34860,0.0,9.142042819371863,9.142042819371728
34920,0.0,9.142043526351598,9.14204352635137
34980,0.0,9.142044231651187,9.14204423165088
35040,0.0,9.14204493526968,9.142044935269311
35100,0.0,9.142045637239047,9.142045637238615
35160,0.0,9.142046337552125,9.142046337551637
35220,0.0,9.142047036193354,9.142047036192828
35280,0.0,9.14204773314718,9.14204773314665
35340,0.0,9.142048428399933,9.142048428399455
35400,0.0,9.142049121962053,9.1420491219617
35460,0.0,9.142049813854905,9.142049813854722
35520,0.0,9.14205050409909,9.142050504099073
35580,0.0,9.142051192715229,9.142051192715318
35640,0.0,9.142051879715318,9.142051879715423
35700,0.0,9.1420525650678,9.142052565067823
35760,0.0,9.142053248800597,9.14205324880049
35820,0.0,9.142053930953784,9.142053930953528
35880,0.0,9.142054611567442,9.142054611567074
35940,0.0,9.142055290667244,9.142055290666839
36000,0.0,9.142055968198031,9.142055968197642
