t,gRef
178277.686278401,3.9021581066598
178337.692231372,3.90249405314206
178397.698184344,3.90282988196066
178457.704137315,3.90316559949235
178517.710090287,3.90350120444575
178577.716043258,3.90383669368342
178637.72199623,3.90417207093036
178697.727949201,3.9045073323515
178757.733902173,3.9048424779253
178817.739855144,3.90517750578694
178877.745808116,3.90551241966031
178937.751761087,3.90584722385239
178997.757714059,3.90618191269283
179057.76366703,3.90651648230162
179117.769620002,3.90685093228257
179177.775572974,3.90718527041758
179237.781525945,3.90751950074952
179297.787478917,3.90785361371317
179357.793431888,3.90818761092312
179417.79938486,3.90852149799852
179477.805337831,3.90885526987824
179537.811290803,3.9091889311476
179597.817243774,3.90952248095169
179657.823196746,3.90985591496502
179717.829149717,3.91018923518311
179777.835102689,3.91052244018429
179837.84105566,3.91085552402063
179897.847008632,3.91118850223734
179957.852961603,3.91152137195688
180017.858914575,3.91185411960266
180077.864867546,3.91218675792098
180137.870820518,3.91251928873393
180197.876773489,3.91285170554671
180257.882726461,3.91318400713948
180317.888679432,3.91351619636856
180377.894632404,3.91384827266886
180437.900585376,3.91418023355872
180497.906538347,3.9145120842214
180557.912491319,3.91484382017299
180617.91844429,3.91517544092557
180677.924397262,3.915506948089
180737.930350233,3.91583834405719
180797.936303205,3.91616962725442
180857.942256176,3.9165008025677
180917.948209148,3.91683186758268
180977.954162119,3.91716282295057
181037.960115091,3.91749366632303
181097.966068062,3.91782439847445
181157.972021034,3.91815501016751
181217.977974005,3.91848551768939
181277.983926977,3.91881591361572
181337.989879948,3.91914619734277
181397.99583292,3.91947637089989
181458.001785891,3.91980643061793
181518.007738863,3.92013637608699
181578.013691834,3.9204662120682
181638.019644806,3.9207959388703
181698.025597778,3.92112555162011
181758.031550749,3.92145505140294
181818.037503721,3.92178443842873
181878.043456692,3.92211371777642
181938.049409664,3.922442884988
181998.055362635,3.92277194111967
182058.061315607,3.92310088810016
182118.067268578,3.92342972769279
182178.07322155,3.92375846058932
182238.079174521,3.92408708576899
182298.085127493,3.92441559613144
182358.091080464,3.92474399219787
182418.097033436,3.92507227710002
182478.102986407,3.92540045536271
182538.108939379,3.92572852354156
182598.11489235,3.92605648176434
182658.120845322,3.92638432883905
182718.126798293,3.92671206739968
182778.132751265,3.92703969576112
182838.138704237,3.92736721224247
182898.144657208,3.9276946237633
182958.15061018,3.92802192377649
183018.156563151,3.92834911183303
183078.162516123,3.92867618527436
183138.168469094,3.92900315203045
183198.174422066,3.92933000456373
183258.180375037,3.92965675280995
183318.186328009,3.92998339386726
183378.19228098,3.9303099280663
183438.198233952,3.93063635840252
183498.204186923,3.93096267935952
183558.210139895,3.93128888768221
183618.216092866,3.93161498929576
183678.222045838,3.93194098415222
183738.227998809,3.93226686853889
183798.233951781,3.93259263976561
183858.239904752,3.93291830815322
183918.245857724,3.93324386686137
183978.251810696,3.93356931245077
184038.257763667,3.93389464961002
184098.263716639,3.93421987484257
184158.26966961,3.9345449933373
184218.275622582,3.93487001101662
184278.281575553,3.93519492203396
184338.287528525,3.9355197215199
184398.293481496,3.93584441014408
184458.299434468,3.9361689974801
184518.305387439,3.93649347334253
184578.311340411,3.93681784236896
184638.317293382,3.93714210429287
184698.323246354,3.93746625691633
184758.329199325,3.9377903057405
184818.335152297,3.93811424602303
184878.341105268,3.93843807694446
184938.34705824,3.93876180394908
184998.353011211,3.93908542061819
185058.358964183,3.93940893328718
185118.364917154,3.93973233480846
185178.370870126,3.94005562751157
185238.376823098,3.94037882106981
185298.382776069,3.94070190758731
185358.388729041,3.9410248846211
185418.394682012,3.94134775583714
185478.400634984,3.94167051235288
185538.406587955,3.94199316776449
185598.412540927,3.94231571894499
185658.418493898,3.94263815991984
185718.42444687,3.94296050183637
185778.430399841,3.94328273646245
185838.436352813,3.94360486133033
185898.442305784,3.94392688173132
